id,block_height,sequence,memo,time_stamp,sender,receiver,chain,tx_hash,amount,denom,effected
27C9901749901276540D36E4AFC7924AE8AB992DB94AC6B92BCE755D03445742-1,13819532,106150,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 16:10:17 GMT+0000 (GMT),terra10kvaq6xurnyp4p3tuyv9tw2sya0lzl7e8jga8j,axelar1vlhhdx3k5lfewzaq7t759tlv3qu43vzgl0cs2y,axelar-dojo-1,27C9901749901276540D36E4AFC7924AE8AB992DB94AC6B92BCE755D03445742,4046000000,transfer/channel-6/uusdc,0
27C9901749901276540D36E4AFC7924AE8AB992DB94AC6B92BCE755D03445742-2,13819532,106151,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 16:10:17 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,27C9901749901276540D36E4AFC7924AE8AB992DB94AC6B92BCE755D03445742,46576858,transfer/channel-6/uusdt,0
27CEBF9FFE302445973BA45BE860A9C3AF6FBB4C7DD9723650D59EFB0B549D92-1,13819834,106263,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 16:39:50 GMT+0000 (GMT),terra1687zhzacvcaxal5ze05z2z5yl7kh9excvrwy8x,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,27CEBF9FFE302445973BA45BE860A9C3AF6FBB4C7DD9723650D59EFB0B549D92,3000000000,transfer/channel-6/uusdc,0
281EB1FBEEBBE90BAB5EB405C8EE566ADC361A93B20DB05605B5EF945B70DD92-1,13899318,108460,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Tue Aug 06 2024 02:26:37 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,281EB1FBEEBBE90BAB5EB405C8EE566ADC361A93B20DB05605B5EF945B70DD92,400000000,transfer/channel-6/uusdc,0
2825BAE955344C611896B4193209F14A3948ABDCB5968938F10294DE341005DB-1,13668354,1304751,Inter Blockchain Services Relayer | hermes 1.9.0+a026d661 (https://hermes.informal.systems),Sun Jul 21 2024 08:09:59 GMT+0000 (GMT),osmo1yh8df7p3wlltqxfv4k7q49sgx84sa90hqjf7wx,axelar1yh8df7p3wlltqxfv4k7q49sgx84sa90hv8vxn4,axelar-dojo-1,2825BAE955344C611896B4193209F14A3948ABDCB5968938F10294DE341005DB,1127510,transfer/channel-208/uusdc,0
2827F7A7CF1FAB2CC0DD9A448F5B38E373F67BC9C5D0C438B5DC0C3F31254410-1,13814377,104760,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 07:45:30 GMT+0000 (GMT),terra1qcy0ywfu4v4r87m3f26xcdgelaphf69x8vcp4t,axelar1dlk0nlgpmwkwgrs3zq4eg3m8lp589rt5xxw74y,axelar-dojo-1,2827F7A7CF1FAB2CC0DD9A448F5B38E373F67BC9C5D0C438B5DC0C3F31254410,223012000,transfer/channel-6/uusdc,0
282D4580CBE3EF1AF4D9D491081A3192D76F92F2937CEDEC69F95EA69A3819F9-1,13814228,104713,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 07:30:54 GMT+0000 (GMT),terra100z8d5twsyrdmj2p9h282hu2q2q9c4jlmwxnfk,axelar1ae355g5z2da23uqj40u8zertupup8dcw5ejf8t,axelar-dojo-1,282D4580CBE3EF1AF4D9D491081A3192D76F92F2937CEDEC69F95EA69A3819F9,1478660455,transfer/channel-6/uusdc,0
282D4580CBE3EF1AF4D9D491081A3192D76F92F2937CEDEC69F95EA69A3819F9-2,13814228,104714,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 07:30:54 GMT+0000 (GMT),terra12t7ejzc89sk67cxvtfe6yct2ta8xudppkdayt6,axelar1u3g4rhmr29qgz5fqtjl98xeua4r7k0t4fedmgc,axelar-dojo-1,282D4580CBE3EF1AF4D9D491081A3192D76F92F2937CEDEC69F95EA69A3819F9,1118710743,transfer/channel-6/uusdc,0
282E21CE16DB9A523DB1AF34FD285A6EA1E99A7AB7B75BA9E035C35083BDDD23-1,13827289,107118,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 04:49:18 GMT+0000 (GMT),terra1azhkm0uxu3gn9y4tw46lr9kqf550ldhv0ja3yn,axelar1rfxncp207da22dtdw8l7lhlvs8rtp07wu4qskj,axelar-dojo-1,282E21CE16DB9A523DB1AF34FD285A6EA1E99A7AB7B75BA9E035C35083BDDD23,1127000000,transfer/channel-6/uusdc,0
2860DC78F9495F0522B4511457C8F7CC25675542429CD335291AF747C7694B07-1,13815544,105278,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 09:40:01 GMT+0000 (GMT),terra1kkalkv9jc86l709q0c38mjwexaepj354rd8a05,axelar1kkalkv9jc86l709q0c38mjwexaepj354p8t4x4,axelar-dojo-1,2860DC78F9495F0522B4511457C8F7CC25675542429CD335291AF747C7694B07,90000,transfer/channel-6/uusdc,0
2869504A9A062F3979959D5A0C88A2B13EBF987DE01CFC54B30E577CBDFEDC35-1,13892506,108381,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 15:20:04 GMT+0000 (GMT),terra1s3f53a8vg8muu3gcaq5nw55z4g8jrvqendletj,axelar12mvlwequdm23ltcl4utawkfm0ezxt3xh0fa3ul,axelar-dojo-1,2869504A9A062F3979959D5A0C88A2B13EBF987DE01CFC54B30E577CBDFEDC35,1000000,transfer/channel-6/uusdc,0
286B15DBBACCA08C1618023DF38FFD76B68C374C577FBB6EE027877BB226B8F5-1,13817742,105620,rly(),Wed Jul 31 2024 13:15:05 GMT+0000 (GMT),terra1gxk6hzx3czyhd8e6yus4t6l7n3nmpxfxknlp3g,axelar1pwlqw8cnawgyga9u0egsa9plgmhxdllrhd5nk3,axelar-dojo-1,286B15DBBACCA08C1618023DF38FFD76B68C374C577FBB6EE027877BB226B8F5,56417966,transfer/channel-6/uusdc,0
28764AFDB91B73126D650679317D1CD0C93895E8C8B34DFDD53508619EE32C4D-1,13812674,104018,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 04:57:57 GMT+0000 (GMT),terra1gufhwy2cqwz6dzv4u08j2tyh0qvdz9fr0cf2ca,axelar152fwqsla5lxfu3sgy65naf7w2up0za8fppss2c,axelar-dojo-1,28764AFDB91B73126D650679317D1CD0C93895E8C8B34DFDD53508619EE32C4D,2744000000,transfer/channel-6/uusdc,0
2883D91C989579A118FB6DD35BFF343A2546DE71AD5F4EEB1243021CF807D2DB-1,13820663,106554,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 18:01:07 GMT+0000 (GMT),terra1qq2kw9jd0lfnuvl67y9hatqlyv787400qef870,axelar1hku794dnmj4z0mmw945eaup5q2ndf8wls9j2q7,axelar-dojo-1,2883D91C989579A118FB6DD35BFF343A2546DE71AD5F4EEB1243021CF807D2DB,110000000,transfer/channel-6/uusdc,0
288459E4835F62C3B41C2119D530F6E8BCAE0DE70796546DCDAF720F8C7A2E45-1,13821824,106769,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 19:54:58 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,288459E4835F62C3B41C2119D530F6E8BCAE0DE70796546DCDAF720F8C7A2E45,1000000,transfer/channel-6/uusdc,0
288E0AFA0B4821045FE5263019FAD43DF94DFB530D13945FF95EF6DEB5D50D52-1,13819513,106141,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 16:08:24 GMT+0000 (GMT),terra10kvaq6xurnyp4p3tuyv9tw2sya0lzl7e8jga8j,axelar1vlhhdx3k5lfewzaq7t759tlv3qu43vzgl0cs2y,axelar-dojo-1,288E0AFA0B4821045FE5263019FAD43DF94DFB530D13945FF95EF6DEB5D50D52,25000000,transfer/channel-6/uusdt,0
28B03223D6E91F5B36118B23A51B4011A4446FD3988B767BAE86EC0F262700AE-1,13820250,106455,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 17:20:37 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,28B03223D6E91F5B36118B23A51B4011A4446FD3988B767BAE86EC0F262700AE,1000000,transfer/channel-6/uusdt,0
28BB4E03F25182D63395A9875EA91FA1D74417602E3127AEC6B538DB94EFF3D6-1,13824641,106952,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Thu Aug 01 2024 00:30:27 GMT+0000 (GMT),terra152mq9nfnsmpeak0wydnp8znck6c6a4rtm6azcp,axelar1874rvuf44jpnvxkk32r2pg4ef8rkm0wgqg6tt9,axelar-dojo-1,28BB4E03F25182D63395A9875EA91FA1D74417602E3127AEC6B538DB94EFF3D6,2313581257,transfer/channel-6/uusdt,0
28DE8253385A9051A69908BAE5D1E59B05504517AA589FC191EFEE11A59BAFE3-1,13860786,108021,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Sat Aug 03 2024 11:34:30 GMT+0000 (GMT),terra1dg0fzrsmyuvth9hz77gepkxezzmylw6k09tm30,axelar1cwds40ke9ff7ps0cnfnx2pscyqsxcjf8tyek8m,axelar-dojo-1,28DE8253385A9051A69908BAE5D1E59B05504517AA589FC191EFEE11A59BAFE3,62977,transfer/channel-6/uusdc,0
28F8578898DBE0DC44391124E26C46AF3D5645A5E6E9208F55B52C0FC48C652E-1,13820149,106416,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 17:10:41 GMT+0000 (GMT),terra1gxk6hzx3czyhd8e6yus4t6l7n3nmpxfxknlp3g,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,28F8578898DBE0DC44391124E26C46AF3D5645A5E6E9208F55B52C0FC48C652E,91600000,transfer/channel-6/uusdc,0
290A24D89D076CA67AE0B4CCD908DC98396A2D6BD3B7903906409C2635B5E205-1,13840873,107693,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 03:01:28 GMT+0000 (GMT),terra1q84jd9lvt4f8528r2w9qjj5hjjf288kght6q0k,axelar17qznayxfcg2f0m4jjxnk5tlrvttx6gnhhqwvp3,axelar-dojo-1,290A24D89D076CA67AE0B4CCD908DC98396A2D6BD3B7903906409C2635B5E205,3262737369,transfer/channel-6/uusdc,0
290AA30937038055EC964BCE670A8BF807C44D15C3D015E6339B32877DCBCD9C-1,13682248,1305681,Relayed by Validatrium.com | hermes 1.10.0+fc998de (https://hermes.informal.systems),Mon Jul 22 2024 07:00:23 GMT+0000 (GMT),osmo1pkutp8yfkzyre56rl0phkfm3dgakhtca4u57h9,axelar1pkutp8yfkzyre56rl0phkfm3dgakhtcaef3x2k,axelar-dojo-1,290AA30937038055EC964BCE670A8BF807C44D15C3D015E6339B32877DCBCD9C,182518,transfer/channel-208/wbtc-satoshi,0
291096E013F401C6ECED0A35322FC2186CA736ACFD62F2C9ECBCB124827B1541-1,13820578,106536,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 17:52:49 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,291096E013F401C6ECED0A35322FC2186CA736ACFD62F2C9ECBCB124827B1541,100000000,transfer/channel-6/uusdc,0
291AC03E1D14184D3919265429C6DBAA17D97FAF2A1C920915A8A80A96B6785D-1,13820017,106380,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 16:57:43 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,291AC03E1D14184D3919265429C6DBAA17D97FAF2A1C920915A8A80A96B6785D,50000000,transfer/channel-6/uusdt,0
291AC03E1D14184D3919265429C6DBAA17D97FAF2A1C920915A8A80A96B6785D-2,13820017,106381,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 16:57:43 GMT+0000 (GMT),terra13h0nw8974js08h0egj6lxw7utdqu5gw5d7tn0v,axelar1ysn4ck2wjud5qc6rs9epjcr62y8zv3h88hmq9y,axelar-dojo-1,291AC03E1D14184D3919265429C6DBAA17D97FAF2A1C920915A8A80A96B6785D,1000000,transfer/channel-6/uusdc,0
291CC7A0DCBA5E38BC853F055004AC7D192A387FBDCFB23CCD0F022014BC1FCC-1,13898081,108442,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Tue Aug 06 2024 00:25:41 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,291CC7A0DCBA5E38BC853F055004AC7D192A387FBDCFB23CCD0F022014BC1FCC,10000000,transfer/channel-6/uusdc,0
29222F2BA181FD29D90FE997A5C01DFBBBE5A2E7260C4F3232366233A939CDE8-1,13815218,105157,rly(),Wed Jul 31 2024 09:08:03 GMT+0000 (GMT),terra17j647jarlmdvq7685pfm6ey8cqw28n6706qfh9,axelar1cy5mg3rmu70yu62acfc50fec45g7k79zd34cyz,axelar-dojo-1,29222F2BA181FD29D90FE997A5C01DFBBBE5A2E7260C4F3232366233A939CDE8,198086495,transfer/channel-6/uusdc,0
29299B5511DB52747D8A96900FBEE765E0D3B0398C70BF1B56FF5CB7362EB6CD-1,13811590,103856,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 03:11:24 GMT+0000 (GMT),terra1m8qgtxkexkaz5rkd332tgyh0aa97rzwea42v7thas2r9dtkwjrlq4u3fve,axelar1yqx82ljvt7m23x9f39t5v4000q3nuggwh8khss,axelar-dojo-1,29299B5511DB52747D8A96900FBEE765E0D3B0398C70BF1B56FF5CB7362EB6CD,538456463,transfer/channel-6/uusdc,0
292B68168E3DAD3FD5E432A7657154C585FDCFF2E94ED0284BFC0628E138895C-1,13813501,104372,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:19:26 GMT+0000 (GMT),terra1582h2m3c4fa92wkwd3hxj7jxutkk77egr98l4m,axelar18mrx26xq64dpc9qcu3r43glpyms7mtr942mfdlfz3dq3lxwc7akqnkrckd,axelar-dojo-1,292B68168E3DAD3FD5E432A7657154C585FDCFF2E94ED0284BFC0628E138895C,372000000,transfer/channel-6/uusdc,0
292C17797F1B362590BF5DABC01D6663CAF5725D690CEFF66D9445166DE2D633-1,13813435,104342,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 06:12:56 GMT+0000 (GMT),terra1ekntas3us2alhf4qwkzqj4tzg6v7tcx69h9auw,axelar1vpwn4cuapkh3xq5852x5vvmx35wzph6c3jldhf,axelar-dojo-1,292C17797F1B362590BF5DABC01D6663CAF5725D690CEFF66D9445166DE2D633,120470864,transfer/channel-6/uusdt,0
292ECB0FD6C9E925A44D7F12A28069CFE8B0D91055DB7616739AA210E4F6D5BD-1,13885555,1319831,Relayed by Validatrium.com | hermes 1.10.1+7a67ac5 (https://hermes.informal.systems),Mon Aug 05 2024 03:58:03 GMT+0000 (GMT),osmo1z24llw8lyafczgpza7qzdpmx273c4zxwjgl6qpu8ly34g3g9jd2q6vnd3t,axelar1j3tk5lhs74fqm9caghry9tphdtcyr0r34960rm,axelar-dojo-1,292ECB0FD6C9E925A44D7F12A28069CFE8B0D91055DB7616739AA210E4F6D5BD,63258,transfer/channel-208/uaxl,0
2930159CB171030A0577D77BDA1E7D9C46E797A4EAB80EA8B4BCC322987F262A-1,13718084,1307801,Relayed by Qubelabs.io | hermes 1.10.0+fc998de4c (https://hermes.informal.systems),Wed Jul 24 2024 17:55:23 GMT+0000 (GMT),osmo1z24llw8lyafczgpza7qzdpmx273c4zxwjgl6qpu8ly34g3g9jd2q6vnd3t,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,2930159CB171030A0577D77BDA1E7D9C46E797A4EAB80EA8B4BCC322987F262A,10012320480,transfer/channel-208/uusdc,0
293E08530DBDFD489AFC82F60857830D4E97D2BFAE4DFFEBE5932DFF33822F5F-1,13819770,106232,👾 Relayed by cosmosrescue.com | rly(2.5.2-38-g31ba93e),Wed Jul 31 2024 16:33:33 GMT+0000 (GMT),terra10kvaq6xurnyp4p3tuyv9tw2sya0lzl7e8jga8j,axelar1vlhhdx3k5lfewzaq7t759tlv3qu43vzgl0cs2y,axelar-dojo-1,293E08530DBDFD489AFC82F60857830D4E97D2BFAE4DFFEBE5932DFF33822F5F,1000000000,transfer/channel-6/uusdc,0
2981DEC2E08C3C197839B256CD11A4D224DA7D4903E3676D6FA2930D4BFAFDDA-1,13813371,104316,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:06:36 GMT+0000 (GMT),terra1582h2m3c4fa92wkwd3hxj7jxutkk77egr98l4m,axelar1kcd9zcjzsc5d95hh5ce3ntx0ex24q8culz0t84,axelar-dojo-1,2981DEC2E08C3C197839B256CD11A4D224DA7D4903E3676D6FA2930D4BFAFDDA,349000000,transfer/channel-6/uusdc,0
299C0D102BA4F3BBB7F0AAA3EC7F24E9C55EE983597D2D7724ED2DBAEAB12B52-1,13819620,106181,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Wed Jul 31 2024 16:18:54 GMT+0000 (GMT),terra152mq9nfnsmpeak0wydnp8znck6c6a4rtm6azcp,axelar1874rvuf44jpnvxkk32r2pg4ef8rkm0wgqg6tt9,axelar-dojo-1,299C0D102BA4F3BBB7F0AAA3EC7F24E9C55EE983597D2D7724ED2DBAEAB12B52,2313581257,transfer/channel-6/uusdt,0
299C0D102BA4F3BBB7F0AAA3EC7F24E9C55EE983597D2D7724ED2DBAEAB12B52-2,13819620,106180,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Wed Jul 31 2024 16:18:54 GMT+0000 (GMT),terra1k878r48skgw4gnrx4psedyhpwq04srtymrduzv,axelar16sfr8aj0ztd3ph3x086ueyvpel7ul3t9hwrlml,axelar-dojo-1,299C0D102BA4F3BBB7F0AAA3EC7F24E9C55EE983597D2D7724ED2DBAEAB12B52,55000000,transfer/channel-6/uusdc,0
29A1BB1906784FE44225528E5B4C8BAF0EA16AA5744D972477360CF4D29998D3-1,13604277,102742,SynergyNodes.com Relayer | hermes 1.7.3+e529d255 (https://hermes.informal.systems),Tue Jul 16 2024 22:46:45 GMT+0000 (GMT),terra1q48a7wrgq83v0remdpyjm52yhmlgl3ruz2xmmzumk7xd9tr3wyrqchztpm,axelar18ceaj2n05u7mrjpr7y7tldmtz4kwhlvd8a0fkr,axelar-dojo-1,29A1BB1906784FE44225528E5B4C8BAF0EA16AA5744D972477360CF4D29998D3,75890559,transfer/channel-6/uusdc,0
29A2D10C0D7F9EBD59BA939FC57FF0E3732E4396E1DF4B51AF81C559C2CAE201-1,13812640,104008,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 04:54:37 GMT+0000 (GMT),terra13rlznqw380ghkpnr0pdq5nless94r0j7e3rdvf,axelar1ulsal5z797kn8yzvrxcla6s9gfdsaeswcm577d,axelar-dojo-1,29A2D10C0D7F9EBD59BA939FC57FF0E3732E4396E1DF4B51AF81C559C2CAE201,20000000000,transfer/channel-6/uusdc,0
29A8911CDBDDD907725BA70B9D8AF9F3FD6209AE569DE7B595C0CC225125D05A-1,13819864,106283,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Wed Jul 31 2024 16:42:45 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,29A8911CDBDDD907725BA70B9D8AF9F3FD6209AE569DE7B595C0CC225125D05A,5000000,transfer/channel-6/uusdc,0
29BDB9D2848956130D3D8A6FDC76E0726707D0096FA3412E8719F956F4C4B226-1,13817905,105642,rly(),Wed Jul 31 2024 13:31:01 GMT+0000 (GMT),terra17a5zg8qk8ys07jufj3eyl05e4adkjgt4f8exsf,axelar17a5zg8qk8ys07jufj3eyl05e4adkjgt4td4weg,axelar-dojo-1,29BDB9D2848956130D3D8A6FDC76E0726707D0096FA3412E8719F956F4C4B226,357356615,transfer/channel-6/uusdt,0
29C8EAE480279DC47821775F214753C1EFC9CAAFB21AA42FE30167591D9070DE-2,13818678,105832,rly(),Wed Jul 31 2024 14:46:41 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,29C8EAE480279DC47821775F214753C1EFC9CAAFB21AA42FE30167591D9070DE,500000000,transfer/channel-6/uusdc,0
29DC15D280CFF7182BAB822A04399F28A53B19E073DB0C4FF2890337323765B3-1,13817405,105571,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 12:42:10 GMT+0000 (GMT),terra1tujk89fn3pn856ty2sd2nnp5egn7fax8cvkv8l,axelar1qr85lzr6dma7r0kk4e9krm95vlngn49nm4qzj2,axelar-dojo-1,29DC15D280CFF7182BAB822A04399F28A53B19E073DB0C4FF2890337323765B3,1891242,transfer/channel-6/uusdc,0
29EC752CDC7538C8A0E953A1EBBE9A3E577D56FD3B6AB4D1954935DB7CBE0A27-1,13819506,106138,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 16:07:43 GMT+0000 (GMT),terra152mq9nfnsmpeak0wydnp8znck6c6a4rtm6azcp,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,29EC752CDC7538C8A0E953A1EBBE9A3E577D56FD3B6AB4D1954935DB7CBE0A27,2313581257,transfer/channel-6/uusdt,0
29F71AD569EF3FFE3188C30A4511B29DFD59D1A3D34C3217A12BB6278DE02357-1,13821615,106736,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 19:34:26 GMT+0000 (GMT),terra1cnmpcmldxfy2mtzdzgn3dj60ynmyclhp4hmh7z,axelar1x5ff5wyh5zp4jw5rm2uv2lsa9f2nk0ee08k30r,axelar-dojo-1,29F71AD569EF3FFE3188C30A4511B29DFD59D1A3D34C3217A12BB6278DE02357,185402573,transfer/channel-6/uusdt,0
29FF18528E2E47B48257FD0F277179D0738AEA529E444762490529548AC94645-1,13851168,107874,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 19:53:00 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,29FF18528E2E47B48257FD0F277179D0738AEA529E444762490529548AC94645,50000000,transfer/channel-6/uusdc,0
2A37BECD6DF57974595A92D043BFAA0325F15FEFD954C15AAEB3EF0917BDA130-1,13834748,107499,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 17:01:18 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,2A37BECD6DF57974595A92D043BFAA0325F15FEFD954C15AAEB3EF0917BDA130,200000,transfer/channel-6/uusdc,0
2A3AD2B22856C9BF49FD0957B331687C3A87F31BD44BD164BE87D3E5DDAF99BC-1,13834941,107511,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 17:20:15 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,2A3AD2B22856C9BF49FD0957B331687C3A87F31BD44BD164BE87D3E5DDAF99BC,4811526,transfer/channel-6/uusdt,0
2A488FF6636C330FF652F35D6FB4E4F66B02B0E23F9E06EFB49B96F980E071C6-2,13735328,1308857,relayed by CryptoCrew Validators | hermes 1.10.0+fc998de4c (https://hermes.informal.systems),Thu Jul 25 2024 22:17:44 GMT+0000 (GMT),osmo15z9l0z4scmweacwgnchauj429zl85la234m85n,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,2A488FF6636C330FF652F35D6FB4E4F66B02B0E23F9E06EFB49B96F980E071C6,8455364910,transfer/channel-208/uusdc,0
2A786F8474C0F6A78D779E07BEEF414849784EC39539F1E4BFB73D02E2A6FBB5-1,13815663,105318,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 09:51:42 GMT+0000 (GMT),terra1awh0enqpfxstmkawqnhstr5n69p9qaacnfu9fd,axelar19nm8ydv0ddej4cyx5v67x4ypan4vf2wcgdws02,axelar-dojo-1,2A786F8474C0F6A78D779E07BEEF414849784EC39539F1E4BFB73D02E2A6FBB5,500000000,transfer/channel-6/uusdc,0
2A786F8474C0F6A78D779E07BEEF414849784EC39539F1E4BFB73D02E2A6FBB5-2,13815663,105319,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 09:51:42 GMT+0000 (GMT),terra1ptzjurn087724rga0kxesm0etu00l0h7gpl33f,axelar1eg66pl2uzm3scmkxkz8mka0rngrs9nt2nwmnr6,axelar-dojo-1,2A786F8474C0F6A78D779E07BEEF414849784EC39539F1E4BFB73D02E2A6FBB5,101000000,transfer/channel-6/uusdc,0
2A7B8A1D9E8D4E7A9A5A286147C810D210EEA2A9E56E76CDEA0C4E45AEB10094-1,13834013,107467,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 15:49:08 GMT+0000 (GMT),terra14ksr7s5umvc9plkq8y9kgfpk5rqy760rg7f2mm,axelar1mnjxspfef5yr09x8j2tx98gl2rupw032kjgl5s,axelar-dojo-1,2A7B8A1D9E8D4E7A9A5A286147C810D210EEA2A9E56E76CDEA0C4E45AEB10094,268001833,transfer/channel-6/uusdc,0
